FileName_DAPI	FileName_DAPI_flatfield	FileName_Mts	Group_Index	Group_Number	ImageNumber	Intensity_MaxIntensity_Background_Mask	Intensity_MaxIntensity_MaskedMT_image	Intensity_MeanIntensity_Background_Mask	Intensity_MeanIntensity_MaskedMT_image	Intensity_MeanIntensity_Masked_Nuclei	Intensity_MedianIntensity_Background_Mask	Intensity_MedianIntensity_MaskedMT_image	Intensity_MinIntensity_Background_Mask	Intensity_MinIntensity_MaskedMT_image	Intensity_StdIntensity_Background_Mask	Intensity_StdIntensity_MaskedMT_image	Intensity_StdIntensity_Masked_Nuclei	Intensity_TotalArea_Background_Mask	Intensity_TotalArea_MaskedMT_image	Intensity_TotalArea_Masked_Nuclei	Intensity_TotalIntensity_Background_Mask	Intensity_TotalIntensity_MaskedMT_image	Intensity_TotalIntensity_Masked_Nuclei
Image013_ch00.tif	Image005_fh00.tif	Image015_ch01.tif	66	1	66	5.36187	32.0402	1.64969412671	6.8940277954	56.1704942384	1.61868	6.34371	0.0	2.16861	0.152881	2.44316	13.6317	62531	504328	55540	103157.0	3.47685e+06	3.11971e+06
Image015_ch00.tif	Image005_fh00.tif	Image017_ch01.tif	67	1	67	85.0	27.8119	1.65921733376	4.59007813053	52.5398359181	1.61997	4.16067	1.17996	0.0	1.1865	1.60476	11.7756	124670	452256	71123	206855.0	2.07589e+06	3.73679e+06
Image017_ch00.tif	Image005_fh00.tif	Image019_ch01.tif	68	1	68	5.76394	36.0623	1.63421434337	5.24135774577	50.3265131943	1.61868	4.80674	0.0	1.86252	0.0839229	1.84949	14.7592	138144	520090	43352	225757.0	2.72598e+06	2.18176e+06
Image019_ch00.tif	Image005_fh00.tif	Image021_ch01.tif	69	1	69	2.94163	23.738	1.63219192858	5.46356028674	55.5170949295	1.62257	4.96757	0.0	1.91342	0.0591218	1.82914	18.4505	26003	437476	53861	42441.9	2.39018e+06	2.99021e+06
Image021_ch00.tif	Image005_fh00.tif	Image024_ch01.tif	70	1	70	3.47471	17.4851	1.61502830421	4.24368443795	43.2665284216	1.60182	3.94034	0.0	1.76524	0.0555766	1.33439	11.9478	190696	452434	53287	307979.0	1.91999e+06	2.30554e+06
Image024_ch00.tif	Image005_fh00.tif	Image026_ch01.tif	71	1	71	3.50843	22.2529	1.63721279111	3.80620068235	54.939798793	1.62516	3.55901	0.0	0.0	0.0695742	1.03088	17.6017	72481	472194	34964	118667.0	1.79727e+06	1.92092e+06
Image026_ch00.tif	Image005_fh00.tif	Image028_ch01.tif	72	1	72	3.48638	15.9883	1.65019970251	3.85207355089	26.1731155935	1.63294	3.60441	0.0	1.84825	0.098953	1.02693	9.55337	34035	485351	48238	56164.5	1.86961e+06	1.26254e+06
Image028_ch00.tif	Image005_fh00.tif	Image030_ch01.tif	73	1	73	4.47341	37.323	1.63431776124	4.40649257332	35.5676663336	1.61738	4.05447	0.0	1.64981	0.0830855	1.53234	9.90996	132395	428994	43031	216376.0	1.89036e+06	1.53051e+06
Image030_ch00.tif	Image005_fh00.tif	Image032_ch01.tif	74	1	74	3.53826	28.1479	1.62648456456	3.98961185135	50.3156706164	1.61089	3.61349	0.0	1.72244	0.0686241	1.41559	13.3689	167326	384260	73507	272153.0	1.53305e+06	3.69855e+06
Image032_ch00.tif	Image005_fh00.tif	Image007_ch01.tif	75	1	75	7.79377	60.0506	1.77248913549	9.50924278064	58.2706002141	1.738	8.24514	0.0	2.0454	0.263407	4.4421	13.5452	54823	434907	47633	97173.2	4.13564e+06	2.7756e+06
Image007_ch00.tif	Image005_fh00.tif	Image010_ch01.tif	76	1	76	7.55383	47.4176	1.72575839059	8.94967945498	50.8225207168	1.6952	7.97276	0.0	2.36446	0.219303	3.49382	12.8601	45557	368279	63113	78620.4	3.29598e+06	3.20756e+06
Image010_ch00.tif	Image005_fh00.tif	Image014_ch01.tif	77	1	77	5.53956	44.677	1.74588193406	5.81786186988	48.604216693	1.72503	5.09338	0.0	1.89883	0.15133	2.52276	14.0687	121033	446521	107027	211309.0	2.5978e+06	5.20196e+06
Image014_ch00.tif	Image005_fh00.tif	Image017_ch01.tif	78	1	78	3.40986	35.2789	1.72270103123	7.35322294795	37.0722015285	1.6965	6.68872	0.0	2.35927	0.163094	2.50691	13.741	2944	340806	62284	5071.63	2.50602e+06	2.30901e+06
Image017_ch00.tif	Image005_fh00.tif	Image019_ch01.tif	79	1	79	9.2179	59.799	1.67427921325	10.4000053729	32.1221120817	1.64202	9.27756	0.0	0.0	0.182313	4.92064	7.49047	297947	400159	57351	498846.0	4.16166e+06	1.84224e+06
Image019_ch00.tif	Image005_fh00.tif	Image021_ch01.tif	80	1	80	11.1206	61.3268	1.75358769058	11.555663215	71.2505603391	1.68612	10.1634	0.0	2.41245	0.324779	4.97475	16.8067	107503	509322	45062	188516.0	5.88555e+06	3.21069e+06
Image021_ch00.tif	Image005_fh00.tif	Image023_ch01.tif	81	1	81	5.22957	66.4345	1.71726123486	11.8168147989	62.0862442196	1.70039	10.1025	0.0	2.19844	0.133256	5.69965	15.54	83301	334836	64442	143050.0	3.9567e+06	4.00096e+06
Image023_ch00.tif	Image005_fh00.tif	Image026_ch01.tif	82	1	82	7.80285	61.0208	1.7784416726	10.4864853584	56.3036241391	1.72503	9.1284	0.0	2.11803	0.30682	4.80102	17.5155	47782	419286	51833	84977.5	4.39684e+06	2.91839e+06
Image026_ch00.tif	Image005_fh00.tif	Image028_ch01.tif	83	1	83	7.64202	70.3372	1.69052466051	7.98228205034	37.2670046441	1.66018	6.9546	0.0	1.94553	0.174904	3.78845	10.3834	116573	491352	50817	197070.0	3.92211e+06	1.8938e+06
Image028_ch00.tif	Image005_fh00.tif	Image030_ch01.tif	84	1	84	7.96757	60.8599	1.76043340559	10.2398111709	48.9038767295	1.72633	8.88586	0.0	1.96757	0.243862	4.77593	15.4237	64875	435526	59122	114208.0	4.4597e+06	2.8913e+06
Image030_ch00.tif	Image005_fh00.tif	Image032_ch01.tif	85	1	85	6.93645	33.2815	1.72739581759	6.05733147533	36.0831498006	1.71336	5.35149	0.0	1.91569	0.13071	2.42032	11.4437	99255	392895	52670	171453.0	2.3799e+06	1.9005e+06
Image032_ch00.tif	Image005_fh00.tif	Image033_ch01.tif	86	1	86	6.47341	56.6018	1.76927023807	8.52265275433	36.9228774747	1.74449	7.48638	0.0	1.93256	0.191538	3.74536	11.0531	30186	379711	48692	53407.2	3.23615e+06	1.79785e+06
Image033_ch00.tif	Image005_fh00.tif	Image035_ch01.tif	87	1	87	6.81453	62.3346	1.67333870236	8.71915083203	50.5065994226	1.63943	7.65888	0.0	1.93256	0.175023	4.2607	10.7807	396565	352392	53338	663588.0	3.07256e+06	2.69392e+06
Image035_ch00.tif	Image005_fh00.tif	Image039_ch01.tif	88	1	88	4.57847	48.2581	1.62340139003	6.95839714982	77.7965256371	1.60311	6.0856	0.0	1.80674	0.117012	3.09366	17.3851	114494	439411	46066	185870.0	3.0576e+06	3.58377e+06
Image039_ch00.tif	Image005_fh00.tif	Image041_ch01.tif	89	1	89	4.80674	41.2412	1.63934982633	5.42512740724	57.4866356131	1.61868	4.79377	0.0	1.78988	0.0985422	2.33176	13.8163	172452	440909	66015	282709.0	2.39199e+06	3.79498e+06
Image041_ch00.tif	Image005_fh00.tif	Image043_ch01.tif	90	1	90	3.62776	36.8145	1.6184513556	6.80658400613	33.825046046	1.607	6.23217	0.0	2.15564	0.0801693	2.28525	15.4755	16690	445033	41806	27012.0	3.02915e+06	1.41409e+06
Image043_ch00.tif	Image005_fh00.tif	Image045_ch01.tif	91	1	91	5.73152	45.3619	1.65521372101	7.52293704346	46.082274151	1.63813	6.76654	0.0	2.05837	0.114229	2.92163	12.6834	98218	484620	60660	162572.0	3.64577e+06	2.79535e+06
Image045_ch00.tif	Image005_fh00.tif	Image002_ch01.tif	92	1	92	3.2192	14.546	1.64266007043	3.93202579475	51.4093850723	1.63684	3.69131	0.0	1.88327	0.0438142	1.11848	12.0109	493564	263794	59259	810758.0	1.03724e+06	3.04647e+06
Image002_ch00.tif	Image005_fh00.tif	Image004_ch01.tif	93	1	93	2.262	14.0169	1.62050352043	4.25305167779	61.2654680467	1.61219	3.95331	0.0	1.78405	0.0359072	1.27357	14.5811	148029	393554	39323	239882.0	1.67381e+06	2.40914e+06
Image004_ch00.tif	Image005_fh00.tif	Image006_ch01.tif	94	1	94	2.85863	22.8784	1.61213333236	4.67779347946	76.5809376825	1.60182	4.27497	0.0	0.0	0.0367429	1.61753	17.1435	257130	361780	59935	414528.0	1.69233e+06	4.58988e+06
Image006_ch00.tif	Image005_fh00.tif	Image008_ch01.tif	95	1	95	4.3463	18.939	1.6430828723	5.32924221303	55.4588362109	1.60441	4.99741	1.18191	1.97665	0.142689	1.56694	13.7857	73838	441892	54271	121322.0	2.35495e+06	3.00981e+06
Image008_ch00.tif	Image005_fh00.tif	Image010_ch01.tif	96	1	96	2.40856	17.1025	1.61326578557	4.07882984032	65.9670983174	1.60441	3.76265	0.0	0.0	0.0305031	1.28767	17.1413	239966	360720	60620	387129.0	1.47132e+06	3.99893e+06
Image010_ch00.tif	Image005_fh00.tif	Image012_ch01.tif	97	1	97	3.20233	18.1232	1.73488408836	4.53571545547	63.8180260345	1.6952	4.29183	0.0	0.0	0.153367	1.15633	14.6186	8542	442704	47706	14819.4	2.00798e+06	3.0445e+06
Image012_ch00.tif	Image005_fh00.tif	Image014_ch01.tif	98	1	98	3.10765	15.1997	1.62636432742	4.45005891668	44.0539615701	1.61219	4.12192	0.0	0.0	0.0531311	1.39071	10.5559	132208	428147	53552	215018.0	1.90528e+06	2.35918e+06
Image014_ch00.tif	Image005_fh00.tif	Image016_ch01.tif	99	1	99	3.30869	20.0259	1.63762769129	4.48757896443	53.2518562964	1.62127	4.15175	0.0	1.90402	0.0786082	1.3498	13.0664	57059	397964	53332	93441.4	1.78589e+06	2.84003e+06
